DIM\Power, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199, 200, 
1, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 0.33413154971901201735591562587757, 
2, 0.33265698732994962012725868178157, 0.36817043388800188055604555779944, 0.38982625342294021081918052719397, 0.40390518390862721647594980956814, 0.41368877908936892709623294164709, 0.42085129133699419738368751836976, 0.42630947137771291400654355005267, 0.43060144787881192569967248766829, 0.43406211358616684507727717957849, 0.43691014375001083150475451322664, 0.43929411139117085329280904165155, 0.44131836566738210872830454902719, 0.44305828087208830984076472838363, 0.44456962469144308773390621588440, 0.44589452363475661759860973913529, 0.44706538143514076509816838603466, 0.44810752360561840279747811907553, 0.44904102538368664143647062437387, 0.44988200224878965311269606635270, 0.45064353839021709168083571809095, 0.45133636611999471602235918998317, 0.45196937070616987349232388689382, 0.45254997073060773937873404266288, 0.45308440831181650020629329956971, 0.45357797313101619709991779231984, 0.45403517720869424843155495877074, 0.45445989260126761712934660225252, 0.45485546087184412169255671348266, 0.45522478085518417462591903824091, 0.45557037957241666190107862777168, 0.45589446994934620838895368734782, 0.45619899811472295383605684674971, 0.45648568240732969847395457696710, 0.45675604573816641483382083833361, 0.45701144259101573308089377973316, 0.45725308166923861071807730751247, 0.45748204498593763153474272908782, 0.45769930403217903807770481307404, 0.45790573353181248479019046724376, 0.45810212319278346485017698021436, 0.45828918778719423886074829901090, 0.45846757583088283666285120994786, 0.45863787708430864264514240201215, 0.45880062905729514958482326623784, 0.45895632266857984822812192990014, 0.45910540718554190593108786135880, 0.45924829454867243789905658229751, 0.45938536316835050933412933847700, 0.45951696126753334840946784722088, 0.45964340983246689886180764827145, 0.45976500522400328387207544270164, 0.45988202149420246579441792179249, 0.45999471244629938841272216656906, 0.46010331347059733857434685950443, 0.46020804318421184589775051388359, 0.46030910489868260954195369669025, 0.46040668793616835357891595052330, 0.46050096881213910395357810801617, 0.46059211230009873146592514614028, 0.46068027239183928835082977808216, 0.46076559316499135229622533789638, 0.46084820956814475570888705175208, 0.46092824813253316560952621654182, 0.46100582761817194115845328967142, 0.46108105960138480760175823842541, 0.46115404900982879829037449181587, 0.46122489461040988635112829972898, 0.46129368945485799051946653112440, 0.46136052128718630207230553963954, 0.46142547291678490237443659129112, 0.46148862256048289664120225711978, 0.46155004415654868441097415104613, 0.46160980765327762651443401304592, 0.46166797927453436637172915528899, 0.46172462176436838445411641913352, 0.46177979461260169066036339957835, 0.46183355426309317970195105968758, 0.46188595430621189438587429951926, 0.46193704565689850429980766317056, 0.46198687671955832976510240543418, 0.46203549354090815895842105404957, 0.46208293995179112872672096091222, 0.46212925769887750981527806567675, 0.46217448656708299906917398533678, 0.46221866449345889181989303699124, 0.46226182767323925355864509215809, 0.46230401065866802650463135857859, 0.46234524645117310077459042036567, 0.46238556658740405527040666393054, 0.46242500121960491785743716971946, 0.46246357919075236871517440937693, 0.46250132810485283937442701763375, 0.46253827439275852293224783283866, 0.46257444337383203682420890357868, 0.46260985931376203938852233710001, 0.46264454547880720357429941385011, 0.46267852418672333651208585046770, 0.46271181685460787199703828982940, 0.46274444404387724924294926536442, 0.46277642550257564284896897855074, 0.46280778020519796275320399879971, 0.46283852639019585338566645266359, 0.46286868159532245801620088160178, 0.46289826269095986078636632063404, 0.46292728591156227056930237472391, 0.46295576688533807380260466453143, 0.46298372066228477351239640881988, 0.46301116174068247311133989907440, 0.46303810409214388799634518844659, 0.46306456118531181403110754723874, 0.46309054600828849424079047774460, 0.46311607108987535342684334503245, 0.46314114851969606970748426486143, 0.46316578996727088130231037923723, 0.46319000670010534918015414678222, 0.46321380960085247792703536502416, 0.46323720918360310793908465605910, 0.46326021560935580418610982167833, 0.46328283870071405523619331165515, 0.46330508795585543816970335999551, 0.46332697256181447968611784219741, 0.46334850140711823221704090446412, 0.46336968309381106897664869793872, 0.46339052594890286789379924409934, 0.46341103803527258693574497629480, 0.46343122716205721935032033755921, 0.46345110089455424484491719461767, 0.46347066656366395073002013739956, 0.46348993127489637555222545563914, 0.46350890191696611753759642286210, 0.46352758516999684283699683146379, 0.46354598751335601638282467912908, 0.46356411523313915403724577868749, 0.46358197442932175211900748069297, 0.46359957102259598334919193925248, 0.46361691076090825124635410587066, 0.46363399922571276295765722762993, 0.46365084183795540876506740608656, 0.46366744386380142075118907480239, 0.46368381042011951938012570734232, 0.46369994647973454138414581973245, 0.46371585687645987196758733562227, 0.46373154630992037582393495758137, 0.46374701935017593192554684277171, 0.46376228044215512382045039966255, 0.46377733390990811778879129276376, 0.46379218396068727338802208942906, 0.46380683468886357253442308027286, 0.46382129007968652236779882137162, 0.46383555401289478190769261561217, 0.46384963026618438124621011677134, 0.46386352251854104316873948061723, 0.46387723435344277919545397090115, 0.46389076926193861374255106425144, 0.46390413064560899015697407260973, 0.46391732181941312961404915731658, 0.46393034601442834719746801387483, 0.46394320638048607789388763174352, 0.46395590598870912778812437671885, 0.46396844783395444156182357924248, 0.46398083483716546566047314638474, 0.46399306984763798643775662663756, 0.46400515564520313350070066183293, 0.46401709494233105969947728398932, 0.46402889038615864011168129560751, 0.46404054456044437238286094400820, 0.46405205998745350936140105804891, 0.46406343912977631160013664090851, 0.46407468439208217151565142599703, 0.46408579812281223235587851497671, 0.46409678261581300321248302375181, 0.46410764011191335573804595994178, 0.46411837280044717862530595270454, 0.46412898282072386193553586838785, 0.46413947226344868470572514727562, 0.46414984317209508561965821588759, 0.46416009754423070761480070117239, 0.46417023733279902285098731462467, 0.46418026444735826424023843251758, 0.46419018075527931349666934609916, 0.46419998808290412319251968447866, 0.46420968821666618139509138815541, 0.46421928290417446191640363041046, 0.46422877385526224085070831717216, 0.46423816274300210073346947950960, 0.46424745120468838716786679179189, 0.46425664084278832897963197799144, 0.46426573322586298173518514426522, 0.46427472988945910565699104418734, 0.46428363233697304246693563633944, 0.46429244204048761136372753082447, 0.46430116044158300208106598370971, 0.46430978895212260267318723813049, 0.46431832895501466123300271447276, 0.46432678180495064407060552291291, 0.46433514882912111787696411647685, 0.46434343132790994998462981431654, 0.46435163057556758893441327696192, 0.46435974782086415708877740870078, 0.46436778428772305792782106664127, 
3, 0.33349719984864843346042738503822, 0.38227258171121508190850347446599, 0.41430704515734998433176790742690, 0.43625536250600099215123068267582, 0.45204400695447932138306584000351, 0.46388012383772093881199296772184, 0.47305481045000664180947861207839, 0.48036176455254001369081711300267, 0.48631178510035343113770892929638, 0.49124694442161066134944663963210, 0.49540426032302960609880138165044, 0.49895282623717904033992752514949, 0.50201635212827636013546570918249, 0.50468734445321687736971077740970, 0.50703631088957300515352693474211, 0.50911790346213749962509681483885, 0.51097512046014932853328558145070, 0.51264224422401313546296502581594, 0.51414693579266147889567856709842, 0.51551175497223520709550340327287, 0.51675528116228736413348857738299, 0.51789295184095540837531402760235, 0.51893769815361408445518931484904, 0.51990043254405241190078333920266, 0.52079042703242981262476294039570, 0.52161560966732508026891879383324, 0.52238279904799112092802837961391, 0.52309789147825258259085840630489, 0.52376601153344065296448846050508, 0.52439163410945162999690221184106, 0.52497868405396443337788134820977, 0.52553061803471072830650843868035, 0.52605049222819508661798758440973, 0.52654101861018161011516955871089, 0.52700461202345037313840037627638, 0.52744342973688223020790085474980, 0.52785940485564830175066474384748, 0.52825427466822848256391999702750, 0.52862960480248633833241388660511, 0.52898680989558694698773148294357, 0.52932717135038731338658245686818, 0.52965185264598987414629070308596, 0.52996191258634385921709059532342, 0.53025831680348489572991200221721, 0.53054194777768565852221865327089, 0.53081361359272935608420957527777, 0.53107405560860713583675840005388, 0.53132395520453976977524376828160, 0.53156393972104867830265932847006, 0.53179458770984016777666608204641, 0.53201643358371948155219789940558, 0.53222997174498162088619019491253, 0.53243566025922559562103516979282, 0.53263392413189995101257248544332, 0.53282515823678139233074067260827, 0.53300972993874910290735099231361, 0.53318798144742881739646548318397, 0.53336023193336661696590560324345, 0.53352677943420847532935623914215, 0.53368790257478927256245732437389, 0.53384386212197659504954994443220, 0.53399490239248933640609919526752, 0.53414125252965184583775922343717, 0.53428312766309532029133191634362, 0.53442072996373270651655486569259, 0.53455424960487255312034951544859, 0.53468386563906827195734622261953, 0.53480974679919455215981293255467, 0.53493205223127893645402021876382, 0.53505093216577411380473077967094, 0.53516652853321858713496527177316, 0.53527897552958582177414390756626, 0.53538840013605264878605801752394, 0.53549492259741623132099622397551, 0.53559865686294643354974577461697, 0.53569971099306935035038155331346, 0.53579818753493151726248156701673, 0.53589418386958728485322592064384, 0.53598779253327914033597516083138, 0.53607910151503817972811260340322, 0.53616819453261582513602839467155, 0.53625515128856507380626361141585, 0.53634004770811730083140794661086, 0.53642295616034651297857630348326, 0.53650394566397486965136983986303, 0.53658308207904941476187995195354, 0.53666042828560869442981146434305, 0.53673604435035786144278097840095, 0.53680998768228075099693097521863, 0.53688231317803616482721828059345, 0.53695307335791226332264253918167, 0.53702231849304669133655307737000, 0.53709009672456010539531963982173, 0.53715645417519646626820276681565, 0.53722143505401422520376302937745, 0.53728508175462784452578066900667, 0.53734743494745849176422071100393, 0.53740853366641582020624605932632, 0.53746841539039913180332230027870, 0.53752711611997558454203591315732, 0.53758467044956516447763980784970, 0.53764111163543663239938923670891, 0.53769647165979534370821249154838, 0.53775078129122251898935541419913, 0.53780407014170602495393458150017, 0.53785636672048484304580904305347, 0.53790769848491300523146829690444, 0.53795809188853372763772014542911, 0.53800757242654065061445880723636, 0.53805616467879038837522849636650, 0.53810389235051890327551922400281, 0.53815077831090345932869954269373, 0.53819684462960199565542922714165, 0.53824211261139261986362766033227, 0.53828660282902748744188302674225, 0.53833033515440754592077439192108, 0.53837332878817742720671881219308, 0.53841560228783311854424511799796, 0.53845717359442888696632009359489, 0.53849806005796423288098860047805, 0.53853827846152636832981390882917, 0.53857784504425882047642192402324, 0.53861677552322222008170192926933, 0.53865508511420911985128978981215, 0.53869278855157077281405777572842, 0.53872990010711016274701062511053, 0.53876643360809219556011430180149, 0.53880240245441881278322029274665, 0.53883781963501385780814930781858, 0.53887269774345979579479290870688, 0.53890704899292584398736290576522, 0.53894088523042469669262292335128, 0.53897421795043281557177475021483, 0.53900705830790718945517377319568, 0.53903941713072953781427372592484, 0.53907130493160712839208100197236, 0.53910273191945769316483298125438, 0.53913370801030434936755850361040, 0.53916424283770495600801478484406, 0.53919434576273895396407203865491, 0.53922402588357344280839450914238, 0.53925329204462903383707126675394, 0.53928215284536488076579441310079, 0.53931061664870122199434520911493, 0.53933869158909676641465875711357, 0.53936638558029731399593622702562, 0.53939370632277111869866501563603, 0.53942066131084567082813931308734, 0.53944725783955979519670820849967, 0.53947350301124422713934358783213, 0.53949940374184313747305061945236, 0.53952496676698842707943955177521, 0.53955019864783799929522299664686, 0.53957510577668864127720588217056, 0.53959969438237360169786093725145, 0.53962397053545443941476463831076, 0.53964794015321623417849512418323, 0.53967160900447479417107285707740, 0.53969498271420406449804507547795, 0.53971806676799153410532158733866, 0.53974086651632905447778756810980, 0.53976338717874612052105990585827, 0.53978563384779232094334412888702, 0.53980761149287534103963302228016, 0.53982932496396059391335154516272, 0.53985077899513826580262774579550, 0.53987197820806328632977860187011, 0.53989292711527347424710359414533, 0.53991363012339086275259356711036, 0.53993409153621097489361773405233, 0.53995431555768459821416087882443, 0.53997430629479639792850019222910, 0.53999406776034450886245346154841, 0.54001360387562505757494108396121, 0.54003291847302538687854225378349, 0.54005201529852958487485870065817, 0.54007089801413975909918911067090, 0.54008957020021634295087826098974, 0.54010803535774057582152496694663, 0.54012629691050215980104361788269, 0.54014435820721496414485761114825, 0.54016222252356352345152691557376, 0.54017989306418295637838104155702, 0.54019737296457481838354528353782, 0.54021466529296129411587322826505, 0.54023177305208003238770556492156, 0.54024869918092182888408975314566, 0.54026544655641326862711430311160, 0.54028201799504635148129737842922, 0.54029841625445703942551073899108, 0.54031464403495458371185684413952, 0.54033070398100341317772480663138, 0.54034659868265929168097927017588, 0.54036233067696138270779762483183, 0.54037790244928179248617691142184, 0.54039331643463409926327303398546, 0.54040857501894231561820188075718, 0.54042368054027167263887300981134, 0.54043863529002255935494149848587, 0.54045344151408889785962982636689, 
4, 0.33271562725358643552699173538662, 0.38841727741394217710130437422178, 0.42638177327609453510568241620957, 0.45318775897208789669920999234781, 0.47289120966672567507115370807092, 0.48789471765998139747353437412275, 0.49966080732022994335644399274363, 0.50911572477271532969535245923027, 0.51686922585637364116726172221027, 0.52333689138798826900375095280262, 0.52881070388829957923388402706434, 0.53350131799055586705654821517519, 0.53756427448318437211269303236218, 0.54111677790845838380278569654599, 0.54424874286935014236061814570705, 0.54703025360140627266913368283559, 0.54951671726380763739923829261905, 0.55175249751625629755672711446579, 0.55377352423955771315227700641328, 0.55560919945662018206073782032376, 0.55728381053155768148144924951131, 0.55881759261685468138043336477632, 0.56022753757181175862678524192289, 0.56152801704188396028869134080026, 0.56273126754881901087202274642278, 0.56384777189497660468468328822292, 0.56488656179522205973129923312455, 0.56585546004938798729853183216682, 0.56676127586811800938827500696785, 0.56760996357716394194438300906064, 0.56840675245571548037806926894764, 0.56915625364510748491005396683986, 0.56986254871073166171524042568737, 0.57052926342356404066216818865187, 0.57115962955775736327024979461633, 0.57175653691266437642810803585745, 0.57232257731499284692775159620362, 0.57286008200579973079810067868618, 0.57337115354297981004042357815478, 0.57385769313451591301791458271475, 0.57432142414741688543938144351896, 0.57476391240175386901079781293201, 0.57518658375078602884608182970638, 0.57559073936095903861245651126717, 0.57597756903505366968244353897771, 0.57634816286448002467520963689603, 0.57670352144995738993225203876399, 0.57704456489148542118989707666847, 0.57737214071694815939777835159055, 0.57768703089259605141070107035949, 0.57798995803699073099950715180876, 0.57828159094195098169426116332136, 0.57856254948894858773697465248164, 0.57883340903674136845617851520297, 0.57909470434537124344726924891979, 0.57934693309265223070216620673334, 0.57959055903164580978270979831483, 0.57982601483113960639656330316640, 0.58005370463562179792853545386058, 0.58027400637652331632737776995517, 0.58048727386245517835291922381673, 0.58069383867269340542860669457934, 0.58089401187517121119381334712884, 0.58108808558765428562380592560117, 0.58127633439853896320475467743016, 0.58145901666177360082440796828684, 0.58163637567871755652031124390960, 0.58180864077828347413986865772851, 0.58197602830542649006883260034222, 0.58213874252692252411208080726032, 0.58229697646239495238616841754590, 0.58245091264768592224624488623967, 0.58260072383690935029465920186440, 0.58274657364885355719999211513429, 0.58288861716281080849668661716130, 0.58302700146838867652022804391964, 0.58316186617339544767339079845727, 0.58329334387348129758476539858266, 0.58342156058685218735710439057108, 0.58354663615704880765205459256461, 0.58366868462649356653649238116938, 0.58378781458325037045589573856356, 0.58390412948321112004304528224462, 0.58401772794971623806587807930106, 0.58412870405243137483976847253730, 0.58423714756713625558446621402080, 0.58434314421793230553328931396489, 0.58444677590324133509599320223799, 0.58454812090684653938554655248237, 0.58464725409511791194092298841304, 0.58474424710146561161365294336717, 0.58483916849897572452962214215838, 0.58493208396210223108458003054754, 0.58502305641821593706075156106528, 0.58511214618974487461146795883773, 0.58519941112758052764408248539406, 0.58528490673636956907210467620836, 0.58536868629226106466862370640179, 0.58545080095363381001723782016122, 0.58553129986528718645085721039710, 0.58561023025654125878385196992705, 0.58568763753365744332733829153797, 0.58576356536695963700040647996559, 0.58583805577300693764821428221141, 0.58591114919214275110581689594036, 0.58598288456172094686871386733732, 0.58605329938528758899600201255069, 0.58612242979797644992187544617372, 0.58619031062835784812310480345573, 0.58625697545696318817321856702548, 0.58632245667169179013067423648812, 0.58638678552029205389117374307129, 0.58644999216009560407671163791173, 0.58651210570517070359113098091005, 0.58657315427104981979591291701428, 0.58663316501717569535195987572708, 0.58669216418720054264006591187730, 0.58675017714726397957470233209479, 0.58680722842236699490483201394538, 0.58686334173095151757633150822249, 0.58691854001778801718428470894366, 0.58697284548526693520760635999623, 0.58702627962318359786774041965023, 0.58707886323710055301370189148387, 0.58713061647536597063939221550061, 0.58718155885486181771296276063386, 0.58723170928555093388497154509923, 0.58728108609388786874975278770954, 0.58732970704515436930873232278261, 0.58737758936477670580572060044919, 0.58742474975867857470328653282038, 0.58747120443272010046130381900198, 0.58751696911127045571310886141967, 0.58756205905495881655947223189992, 0.58760648907764575143965192482791, 0.58765027356265469498069472630482, 0.58769342647830087002328015297635, 0.58773596139275288029963405772317, 0.58777789148826019251077738547238, 0.58781922957477785014520804113356, 0.58785998810301800337333970285974, 0.58790017917695619149936960318599, 0.58793981456581876913919059513182, 0.58797890571557641747909005165739, 0.58801746375996732114294166862208, 0.58805549953107231332820105416986, 0.58809302356946309138206059893856, 0.58813004613394347670763729273710, 0.58816657721090263202265459807492, 0.58820262652329815109402082934989, 0.58823820353928599701564571817134, 0.58827331748051338105375965820561, 0.58830797733008984149631881800345, 0.58834219184025099750463127493229, 0.58837596953972871360212808484721, 0.58840931874084071328772735237207, 0.58844224754631202266826927226574, 0.58847476385584000448817548127864, 0.58850687537241415718661928304490, 0.58853858960840130048197417027902, 0.58856991389140624646451504582611, 0.58860085536991756140047859866468, 0.58863142101874755666783990018810, 0.58866161764427520582666454282631, 0.58869145188950026725237365832661, 0.58872093023891649660632678931202, 0.58875005902321145935518079440160, 0.58877884442380009933513673846488, 0.58880729247719888382621200080413, 0.58883540907924702766639460406131, 0.58886319998918099757664406659275, 0.58889067083356821213046697479400, 0.58891782711010558179162384407170, 0.58894467419128827632185459030364, 0.58897121732795386284100455919798, 0.58899746165270672616694875764215, 0.58902341218322746308003044274830, 0.58904907382547173319652339270506, 0.58907445137676285058764087241219, 0.58909954952878221157155386703412, 0.58912437287046147469698298541830, 0.58914892589078023832170344422718, 0.58917321298147279889143850026734, 0.58919723843964741859602746274333, 0.58922100647032138409876505321859, 0.58924452118887499810446650833806, 0.58926778662342751227831387190321, 0.58929080671713788309876421808724, 0.58931358533043311129195026197786, 0.58933612624316681023932504821630, 0.58935843315671053887990262909014, 0.58938050969598032986518678204333, 0.58940235941140074380634130490085, 0.58942398578080868513167587175930, 0.58944539221129912411429404483899, 0.58946658204101478281398230229852, 0.58948755854088175979554634911342, 0.58950832491629298934075195722151, 0.58952888430874135527653606502230, 0.58954923979740420732211617697936, 
